trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
550,False,"{'a': 0.5, 'e': 0.5769498103804866}",30,13,-20.363259073138057,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
551,False,"{'a': 0.5, 'e': 0.5763731489488771}",30,13,-70.07883487206429,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
552,False,"{'a': 0.5, 'e': 0.5757970638904646}",25,12,-30.601993694524396,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.5752215546291638}",25,0,-9.107268548365225,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
554,False,"{'a': 0.5, 'e': 0.5746466205894657}",30,0,-37.318613353173696,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
555,False,"{'a': 0.5, 'e': 0.5740722611964361}",20,0,-42.02494619089423,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
556,False,"{'a': 0.5, 'e': 0.5734984758757153}",25,0,-162.8967586528123,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
557,False,"{'a': 0.5, 'e': 0.5729252640535184}",25,0,-38.78835073775061,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
558,False,"{'a': 0.5, 'e': 0.5723526251566332}",25,11,2.1945016319078476,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.5717805586124209}",30,23,12.413973982379474,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.5712090638488149}",20,0,-55.83654517451813,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
561,False,"{'a': 0.5, 'e': 0.5706381402943203}",20,0,-38.883574609234486,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
562,False,"{'a': 0.5, 'e': 0.5700677873780136}",30,21,3.3872139701467923,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.5694980045295417}",25,3,5.4065420445337615,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.5689287911791218}",25,20,9.347908172589673,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.5683601467575405}",30,13,-23.197040734274964,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.5677920706961533}",25,17,2.252208303686404,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.5672245624268841}",30,0,-148.39355105949738,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
568,False,"{'a': 0.5, 'e': 0.5666576213822248}",20,7,-25.26605624880625,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.5660912469952338}",25,5,-46.26950631007027,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
570,False,"{'a': 0.5, 'e': 0.5655254386995372}",20,5,-43.01150559492779,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
571,False,"{'a': 0.5, 'e': 0.5649601959293262}",25,6,14.303301284464181,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.5643955181193584}",25,13,-34.27729909698246,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.5638314047049557}",25,0,-55.153972978721654,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.5632678551220047}",20,0,6.231639045684444,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.5627048688069557}",25,12,-0.24450575618659776,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.5621424451968224}",25,0,-193.0460635124877,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
577,False,"{'a': 0.5, 'e': 0.5615805837291813}",20,6,-9.988841551722823,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.5610192838421706}",20,0,-59.15381005618815,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.5604585449744904}",20,0,-44.365065483448106,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
580,False,"{'a': 0.5, 'e': 0.559898366565402}",20,0,-54.752775454793934,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
581,False,"{'a': 0.5, 'e': 0.5593387480547268}",20,9,17.13010874650046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.5587796888828463}",25,13,0.9746766020889628,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.5582211884907012}",20,12,8.617286785964001,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.5576632463197913}",20,0,-45.7433223644245,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
585,False,"{'a': 0.5, 'e': 0.5571058618121739}",25,0,-53.83382412169703,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
586,False,"{'a': 0.5, 'e': 0.5565490344104649}",20,2,-21.69369669746338,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
587,False,"{'a': 0.5, 'e': 0.5559927635578367}",35,0,-56.03539484969194,"{0: 29, 1: 1, 2: 3, 3: 1, 4: 1}",0
588,False,"{'a': 0.5, 'e': 0.5554370486980182}",25,6,-93.63217020610668,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 2}",1
589,False,"{'a': 0.5, 'e': 0.5548818892752949}",20,0,-59.64511088053409,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
590,False,"{'a': 0.5, 'e': 0.5543272847345071}",25,12,-10.868623147999514,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.5537732345210501}",30,10,2.878059072316123,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.5532197380808739}",20,12,-48.11453295997109,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
593,False,"{'a': 0.5, 'e': 0.5526667948604818}",20,0,-12.310340767254052,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
594,False,"{'a': 0.5, 'e': 0.5521144043069306}",25,1,-90.95736790262625,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 2}",1
595,False,"{'a': 0.5, 'e': 0.5515625658678298}",20,0,-30.71999605854168,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.5510112789913408}",20,0,-36.8247872146674,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
597,False,"{'a': 0.5, 'e': 0.5504605431261766}",20,0,-42.850983678158784,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
598,False,"{'a': 0.5, 'e': 0.5499103577216016}",30,0,-35.830066469647264,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
599,False,"{'a': 0.5, 'e': 0.54936072222743}",20,0,-11.183582116275844,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.5488116360940265}",25,0,-48.64258571702703,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",1
601,False,"{'a': 0.5, 'e': 0.5482630987723047}",20,10,-14.51055892110971,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.5477151097137275}",20,0,-46.488691017762335,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
603,False,"{'a': 0.5, 'e': 0.5471676683703056}",30,0,11.202483333441084,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
604,False,"{'a': 0.5, 'e': 0.5466207741945976}",20,0,-38.69012382516422,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
605,False,"{'a': 0.5, 'e': 0.5460744266397094}",30,5,-57.80885006844366,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",1
606,False,"{'a': 0.5, 'e': 0.5455286251592933}",20,0,-83.28520424795585,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
607,False,"{'a': 0.5, 'e': 0.544983369207548}",25,0,-67.37850708901945,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
608,False,"{'a': 0.5, 'e': 0.5444386582392171}",20,0,-7.637505101798794,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
609,False,"{'a': 0.5, 'e': 0.5438944917095899}",25,12,-10.47329402202694,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.5433508690744998}",20,0,-82.74095205112583,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
611,False,"{'a': 0.5, 'e': 0.542807789790324}",20,14,11.651797307363356,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.5422652533139832}",25,9,-2.7461129224836243,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.541723259102941}",25,4,-27.319192386017242,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.5411818066152029}",20,10,7.005587007271318,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.5406408953093166}",20,0,-1.22871612719391,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.5401005246443706}",30,6,1.0092029858967428,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.5395606940799943}",20,0,-67.09264672369127,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
618,False,"{'a': 0.5, 'e': 0.539021403076357}",20,0,-26.28395306961815,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.5384826510941678}",35,0,-27.340818016713815,"{0: 30, 1: 2, 2: 2, 3: 0, 4: 1}",0
620,False,"{'a': 0.5, 'e': 0.5379444375946745}",25,7,-72.64647544359954,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
621,False,"{'a': 0.5, 'e': 0.5374067620396636}",25,0,-58.52478762296787,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
622,False,"{'a': 0.5, 'e': 0.5368696238914595}",20,0,-81.39171481385884,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
623,False,"{'a': 0.5, 'e': 0.5363330226129241}",20,0,-36.262499453908546,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
624,False,"{'a': 0.5, 'e': 0.535796957667456}",25,6,-2.687420613276768,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.5352614285189903}",25,19,-2.6523769229600886,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.5347264346319975}",25,15,7.613547417265326,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.5341919754714841}",25,12,-10.36385559329937,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.5336580505029906}",25,12,-4.810364931928076,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.5331246591925921}",25,17,6.546060006613896,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.5325918010068972}",25,0,-16.35970516034298,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
631,False,"{'a': 0.5, 'e': 0.5320594754130477}",30,11,-11.001366389392022,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.5315276818787179}",20,0,-36.80624965018571,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
633,False,"{'a': 0.5, 'e': 0.5309964198721143}",25,0,-26.503727210540728,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
634,False,"{'a': 0.5, 'e': 0.5304656888619749}",20,11,-3.5577617165218527,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.5299354883175685}",30,0,-3.2694707547167297,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
636,False,"{'a': 0.5, 'e': 0.5294058177086945}",20,0,-50.704869713855224,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
637,False,"{'a': 0.5, 'e': 0.5288766765056825}",25,0,-54.907774859883816,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
638,False,"{'a': 0.5, 'e': 0.528348064179391}",30,0,-45.67834362233529,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
639,False,"{'a': 0.5, 'e': 0.5278199802012077}",20,0,-9.720638260476415,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 0.5272924240430485}",20,0,-13.11513668519714,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
641,False,"{'a': 0.5, 'e': 0.5267653951773574}",20,8,-61.93009679990518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
642,False,"{'a': 0.5, 'e': 0.5262388930771054}",20,0,-74.95928512828104,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
643,False,"{'a': 0.5, 'e': 0.5257129172157903}",20,0,-19.425184908778252,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
644,False,"{'a': 0.5, 'e': 0.5251874670674361}",30,0,-16.56065342512825,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
645,False,"{'a': 0.5, 'e': 0.5246625421065929}",30,0,-129.02518472957652,"{0: 20, 1: 1, 2: 5, 3: 3, 4: 1}",0
646,False,"{'a': 0.5, 'e': 0.5241381418083354}",25,0,-39.601556111731355,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
647,False,"{'a': 0.5, 'e': 0.5236142656482635}",25,0,3.5997431240289,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
648,False,"{'a': 0.5, 'e': 0.5230909131025008}",25,0,22.428753888150847,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
649,False,"{'a': 0.5, 'e': 0.5225680836476948}",20,0,-47.38861543985045,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
650,False,"{'a': 0.5, 'e': 0.522045776761016}",30,16,-41.64438998845388,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
651,False,"{'a': 0.5, 'e': 0.5215239919201575}",20,0,-83.80814228989145,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
652,False,"{'a': 0.5, 'e': 0.5210027286033344}",20,0,-86.61589641214935,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
653,False,"{'a': 0.5, 'e': 0.5204819862892833}",20,7,-2.3148142233805844,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.5199617644572618}",35,0,-96.6551536948968,"{0: 27, 1: 0, 2: 6, 3: 0, 4: 2}",0
655,False,"{'a': 0.5, 'e': 0.5194420625870482}",20,13,3.377144043932253,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.5189228801589404}",30,7,-152.18410765946837,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 2}",1
657,False,"{'a': 0.5, 'e': 0.518404216653756}",20,0,-26.956731205115275,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
658,False,"{'a': 0.5, 'e': 0.5178860715528314}",30,0,-79.46404849727749,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
659,False,"{'a': 0.5, 'e': 0.5173684443380216}",25,0,-85.52748666017506,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
660,False,"{'a': 0.5, 'e': 0.5168513344916993}",25,4,-33.866485958165754,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.5163347414967544}",25,11,-73.86420767293505,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 2}",1
662,False,"{'a': 0.5, 'e': 0.5158186648365941}",25,8,-43.85028498506027,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
663,False,"{'a': 0.5, 'e': 0.5153031039951417}",20,0,-42.965833641168466,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
664,False,"{'a': 0.5, 'e': 0.5147880584568362}",25,0,-15.84838691160766,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
665,False,"{'a': 0.5, 'e': 0.5142735277066319}",25,0,-2.3048898875584145,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
666,False,"{'a': 0.5, 'e': 0.5137595112299984}",20,11,-34.864131022814455,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.5132460085129188}",20,12,6.886815676927357,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.5127330190418905}",25,6,20.519517121683297,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.512220542303924}",20,10,-7.404007484004495,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.5117085777865424}",20,0,-65.48023010607531,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
671,False,"{'a': 0.5, 'e': 0.5111971249777814}",25,18,-0.030674359818579022,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.5106861833661879}",35,0,-41.5645961313329,"{0: 27, 1: 2, 2: 5, 3: 1, 4: 0}",0
673,False,"{'a': 0.5, 'e': 0.5101757524408203}",20,6,-23.1701693823601,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.5096658316912476}",20,0,-51.95437465387178,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
675,False,"{'a': 0.5, 'e': 0.5091564206075492}",30,13,-64.88082313722823,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
676,False,"{'a': 0.5, 'e': 0.5086475186803137}",30,8,-19.483081644886823,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.5081391254006393}",25,3,-41.50386066043102,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
678,False,"{'a': 0.5, 'e': 0.5076312402601327}",25,0,-51.46968799953633,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
679,False,"{'a': 0.5, 'e': 0.5071238627509087}",30,9,-45.72246928447021,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
680,False,"{'a': 0.5, 'e': 0.5066169923655897}",30,6,-45.722835526769344,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
681,False,"{'a': 0.5, 'e': 0.5061106285973052}",20,12,0.5829471766919578,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.5056047709396915}",20,0,7.567789151314203,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
683,False,"{'a': 0.5, 'e': 0.5050994188868908}",25,15,-6.970020349240597,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.5045945719335512}",25,11,-8.10624303866767,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.5040902295748255}",20,9,-72.14296312000437,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
686,False,"{'a': 0.5, 'e': 0.5035863913063714}",30,0,-80.08673023533485,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
687,False,"{'a': 0.5, 'e': 0.5030830566243506}",25,15,8.099539782762543,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.5025802250254284}",20,0,-45.420916985413754,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
689,False,"{'a': 0.5, 'e': 0.5020778960067731}",25,7,-9.408451254647801,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.5015760690660556}",25,10,-27.256548309023362,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
691,False,"{'a': 0.5, 'e': 0.5010747437014489}",20,0,-44.03897618708358,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
692,False,"{'a': 0.5, 'e': 0.5005739194116278}",20,1,-49.56263692852978,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
693,False,"{'a': 0.5, 'e': 0.5000735956957677}",20,0,-106.14062096797164,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
694,False,"{'a': 0.5, 'e': 0.49957377205354503}",20,0,-7.9227469270553295,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
695,False,"{'a': 0.5, 'e': 0.499074447985136}",20,7,-25.33489691832757,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
696,False,"{'a': 0.5, 'e': 0.4985756229912166}",20,0,-110.40038288617488,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
697,False,"{'a': 0.5, 'e': 0.4980772965729617}",30,23,14.451122431422936,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.4975794682320449}",20,2,-42.06974809183718,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
699,False,"{'a': 0.5, 'e': 0.4970821374706378}",25,2,40.8181049084066,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.4965853037914096}",30,18,5.182005337470517,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.4960889666975265}",20,0,1.9659652149657654,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
702,False,"{'a': 0.5, 'e': 0.4955931256926515}",20,12,-2.2853733047920057,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.4950977802809435}",30,0,-227.6963489906996,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
704,False,"{'a': 0.5, 'e': 0.494602929967057}",20,0,-18.338228980032824,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
705,False,"{'a': 0.5, 'e': 0.49410857425614174}",30,0,-20.38379563238029,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
706,False,"{'a': 0.5, 'e': 0.4936147126538419}",20,0,1.1133953610736869,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
707,False,"{'a': 0.5, 'e': 0.4931213446662958}",20,4,-14.632907751122822,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.49262846980013547}",25,0,-87.24567799250755,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
709,False,"{'a': 0.5, 'e': 0.492136087562486}",30,0,-26.809266621463646,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
710,False,"{'a': 0.5, 'e': 0.49164419746096516}",20,14,-18.830244876874985,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.4911527990036827}",20,0,-46.6120240868657,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
712,False,"{'a': 0.5, 'e': 0.4906618916992402}",20,10,-17.996658905570158,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.49017147505673025}",25,19,2.480353449122293,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.4896815485857362}",20,11,6.400863125529037,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.48919211179633154}",20,0,-35.35533331851678,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
716,False,"{'a': 0.5, 'e': 0.4887031641990795}",25,8,17.80150014428123,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.48821470530503236}",30,11,-75.71796598343661,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
718,False,"{'a': 0.5, 'e': 0.4877267346257312}",25,7,-10.41277966621579,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.5, 'e': 0.4872392516732053}",30,15,2.013108276781948,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.4867522559599717}",20,5,-23.803655964446715,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.4862657469990346}",35,18,-44.08463387391,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
722,False,"{'a': 0.5, 'e': 0.485779724303885}",25,0,-19.608826088727426,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
723,False,"{'a': 0.5, 'e': 0.4852941873885002}",20,10,-41.32623367784657,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
724,False,"{'a': 0.5, 'e': 0.4848091357673433}",30,8,-5.353797612972606,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.4843245689553625}",20,3,-20.67649224946038,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.48384048646799105}",20,6,6.9084950470120505,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.48335688782114633}",20,12,-4.844518854151256,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.48287377253122976}",30,13,8.995386429093067,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.48239114011512596}",30,1,11.732086765461972,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.48190899009020244}",30,3,-25.65489265525113,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
731,False,"{'a': 0.5, 'e': 0.4814273219743092}",20,10,-22.928392308166806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
732,False,"{'a': 0.5, 'e': 0.48094613528577806}",30,0,-112.2602976334316,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",1
733,False,"{'a': 0.5, 'e': 0.48046542954342225}",20,0,-4.532603462940367,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
